account_id,shipments,revenue,leakage,cost,margin,margin_pct,leak_pct_of_rev,segment,category,primary_service,negotiated_discount,contract_age_months,density_in3_per_lb,price_elasticity,risk_score,priority_tier,lever_a_dim_correction_recovery,recommended_price_increase_pct,expected_volume_change_pct,lever_b_net_revenue_gain,total_recommended_recovery
A100888,81,3875.43,0.0,715.24,3160.19,0.8154424154222887,0.0,SME,Industrial/B2B,Ground Economy,0.1876411698598611,31,84.6119340955015,-0.6862893265890755,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100262,62,2754.81,0.0,514.36,2240.45,0.8132865787477176,0.0,SME,Industrial/B2B,Ground,0.1793499372987767,26,76.25389539928722,-0.3132563479494661,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100706,78,3118.33,0.0,666.4399999999999,2451.89,0.7862830425259674,0.0,Mid-Market,Industrial/B2B,Express,0.2967632760623229,38,78.51486385905736,-0.3890022008835776,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100703,74,1998.48,0.0,603.71,1394.77,0.6979154157159441,0.0,Mid-Market,Industrial/B2B,Ground,0.4887553039486638,4,79.90368722817261,-0.4656205634356929,0.0017,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100700,68,2952.19,0.0,546.87,2405.32,0.8147578577259594,0.0,SME,Industrial/B2B,Ground Economy,0.1571957786048788,30,72.25462223470021,-0.6346801186451455,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100680,56,1815.47,0.0,460.98,1354.49,0.7460822817231901,0.0,SME,Industrial/B2B,Ground,0.3973891180909866,41,74.69207186295439,-0.4391790327009083,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100312,51,663.85,0.0,242.38,421.46999999999997,0.6348873992618814,0.0,SME,Electronics,Ground Economy,0.3954861892474043,5,86.00464710042489,-0.5921904171843857,0.0521,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100677,60,2199.16,0.0,500.99,1698.17,0.7721902908383201,0.0,SME,Industrial/B2B,Ground Economy,0.3038278996958753,6,75.94502681633496,-0.5703179425482434,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100679,71,1866.66,0.0,540.34,1326.32,0.7105311090396751,0.0,SME,Industrial/B2B,Express,0.4335274731653188,29,79.93960957212053,-0.5022164137766959,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100302,59,1670.83,0.0,473.24,1197.59,0.7167635247152613,0.0,SME,Industrial/B2B,Ground,0.4465159945488327,20,48.86483173657025,-0.5434126749612765,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100307,64,643.51,0.0,287.24,356.27,0.5536355301393917,0.0,Mid-Market,Electronics,Express,0.4800047281319608,29,104.57476840847887,-0.4151409413206648,0.1171,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100293,57,1807.29,0.0,495.2,1312.09,0.7259985945808365,0.0,SME,Industrial/B2B,Ground Economy,0.4378184852817184,26,96.39251062620276,-0.514363351508552,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100311,59,2563.72,0.0,493.55,2070.17,0.8074867770271326,0.0,SME,Industrial/B2B,Ground,0.2030323998975581,32,82.84193632685552,-0.5587851110547213,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100671,59,821.5699999999999,0.0,264.03,557.54,0.6786275058729019,0.0,SME,Electronics,Express,0.2693830733307666,5,99.59603664306144,-0.6092862840947619,0.0171,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100662,71,1918.24,0.0,611.84,1306.4,0.681040954208024,0.0,SME,Industrial/B2B,Ground Economy,0.5261799152731609,5,80.06061053951578,-0.5806065285575132,0.0152,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100348,63,1741.71,0.0,519.17,1222.54,0.7019193780824592,0.0,SME,Industrial/B2B,Ground,0.4786003830959867,21,97.6465550077248,-0.5272869899801306,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100292,62,1914.32,0.0,503.17,1411.15,0.7371547076768775,0.0,Enterprise,Industrial/B2B,Ground,0.4069675756694491,12,72.46014947895358,-0.216962596225506,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100384,55,2145.91,0.0,446.33,1699.58,0.7920089845333681,0.0,SME,Industrial/B2B,Ground,0.2437804068962751,13,80.3387789842842,-0.5938558438237768,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100385,52,1976.91,0.0,428.59,1548.32,0.7832020678736007,0.0,Enterprise,Industrial/B2B,Ground Economy,0.3029590342765018,17,54.580215671722165,-0.1875064646952516,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100021,76,3097.76,0.0,614.67,2483.09,0.801575977480502,0.0,SME,Industrial/B2B,Ground,0.2191691113725738,18,94.10191306678468,-0.3782150974005354,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100660,78,2769.16,0.0,647.12,2122.04,0.7663118057461469,0.0,SME,Industrial/B2B,Express,0.3351540795765266,31,80.19171829647416,-0.4499926730408918,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100656,71,2303.99,0.0,570.62,1733.37,0.7523339945051845,0.0,Mid-Market,Industrial/B2B,Ground,0.3820372393931358,14,70.56969042165063,-0.3141886199776995,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100657,66,924.94,0.0,314.89,610.05,0.6595562955434946,0.0,SME,Electronics,Ground Economy,0.3642222062036599,40,52.09680787626553,-0.4762216506947307,0.0324,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100659,75,2665.86,0.0,583.25,2082.61,0.7812150675579362,0.0,SME,Industrial/B2B,Ground,0.275861768763405,39,82.355873706913,-0.5965912363254586,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100508,62,2329.04,0.0,517.81,1811.23,0.7776723456874935,0.0,SME,Industrial/B2B,Ground,0.3086083606946916,7,72.98319691775353,-0.5282137324756714,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100570,71,2891.85,0.0,593.41,2298.44,0.7947991769974239,0.0,SME,Industrial/B2B,Ground,0.2651654462134981,22,76.73099044319927,-0.5632777262708243,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100513,61,2282.07,0.0,541.37,1740.7,0.762772395237657,0.0,SME,Industrial/B2B,Ground Economy,0.3618499074550385,18,78.08873515948262,-0.4164436133043843,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100106,73,2309.78,0.0,619.72,1690.06,0.7316973910935239,0.0,SME,Industrial/B2B,Ground,0.436009284664355,16,89.6799226706592,-0.5846085249655516,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100160,64,2483.73,0.0,515.42,1968.31,0.7924814694028739,0.0,SME,Industrial/B2B,Ground,0.2556438875049352,41,94.9463182550488,-0.4572584072514403,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100113,88,3878.4900000000002,0.0,720.2,3158.29,0.8143091770250793,0.0,SME,Industrial/B2B,Ground,0.1580928179881835,3,77.60124065505107,-0.5034803391844223,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100409,55,1544.1,0.0,427.18,1116.92,0.7233469334887638,0.0,Enterprise,Industrial/B2B,Ground Economy,0.4088983180404648,14,63.61023944602314,-0.2505992667424142,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100287,73,2379.0099999999998,0.0,596.07,1782.94,0.7494461982084986,0.0,SME,Industrial/B2B,Ground Economy,0.4000719121669656,22,77.05074927793544,-0.3941246990004016,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100230,76,2589.9500000000003,0.0,638.36,1951.59,0.7535241993088668,0.0,SME,Industrial/B2B,Ground Economy,0.3772242420187274,40,84.43472135502368,-0.6002251561511638,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100197,72,2406.39,0.0,605.31,1801.08,0.7484572326181542,0.0,Mid-Market,Industrial/B2B,Ground Economy,0.3754330004632391,22,96.6409564766852,-0.4036788733267289,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100734,74,2829.4,0.0,592.92,2236.48,0.7904432035060437,0.0,SME,Industrial/B2B,Express,0.2616113060907781,37,75.69757866432887,-0.6696956760788106,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100722,77,3827.5,0.0,651.11,3176.39,0.8298863487916395,0.0,SME,Industrial/B2B,Ground Economy,0.0940786122422388,1,82.06439422085577,-0.6607300393187906,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100718,62,2290.82,0.0,495.13,1795.69,0.7838634200853842,0.0,Mid-Market,Industrial/B2B,Ground,0.2675585107028957,3,88.47895241040247,-0.3391755104386579,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100249,70,2482.53,0.0,537.1800000000001,1945.35,0.7836159079648584,0.0,SME,Industrial/B2B,Ground Economy,0.2802805690082926,36,79.17233013054755,-0.5717325840863032,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100242,64,1914.04,0.0,510.65000000000003,1403.39,0.7332082924076823,0.0,SME,Industrial/B2B,Ground,0.4093798745935457,1,98.78875018527592,-0.4326331364781457,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100234,79,3365.56,0.0,610.66,2754.9,0.8185561986712464,0.0,Enterprise,Industrial/B2B,Ground Economy,0.1304954150052119,27,87.84416163941748,-0.2462467286551715,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100198,67,2197.14,0.0,529.06,1668.08,0.7592051485112464,0.0,SME,Industrial/B2B,Ground,0.3430672302380625,28,95.45330404736296,-0.5557715836264385,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100748,70,2912.9,0.0,610.21,2302.69,0.7905146074358886,0.0,Mid-Market,Industrial/B2B,Ground Economy,0.2699381854011347,35,72.86599230280959,-0.1298204686627043,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100222,73,2444.18,0.0,602.6,1841.58,0.7534551465113044,0.0,Mid-Market,Industrial/B2B,Ground Economy,0.3832868323557288,38,57.77548534498418,-0.47155335212094,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100591,72,2942.93,0.0,624.71,2318.22,0.7877251582606449,0.0,SME,Industrial/B2B,Ground,0.2751122379719615,28,88.33810767142101,-0.5254855591785133,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100203,63,1993.67,0.0,496.2,1497.47,0.7511122703356122,0.0,SME,Industrial/B2B,Ground,0.3780395964858603,34,67.04445560773163,-0.5582261060467375,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100214,72,2519.57,0.0,601.26,1918.31,0.7613640422770551,0.0,Mid-Market,Industrial/B2B,Ground,0.3443398916400539,23,73.74625827614071,-0.3799333106266082,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100219,63,2310.79,0.0,506.45,1804.34,0.7808325291350576,0.0,SME,Industrial/B2B,Ground Economy,0.2860394974393431,24,56.93808661951019,-0.471867316764749,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100208,58,2057.15,0.0,444.23,1612.92,0.7840556109180177,0.0,SME,Industrial/B2B,Ground Economy,0.2579178614319411,25,84.04495344820499,-0.4894492246918506,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100266,68,2474.52,0.0,559.78,1914.74,0.7737823901201041,0.0,SME,Industrial/B2B,Ground,0.3241180020349177,20,89.56331544974964,-0.559297024034282,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100638,84,3740.25,0.0,658.15,3082.1,0.824035826482187,0.0,Mid-Market,Industrial/B2B,Ground,0.1090049353120028,34,73.75564420319289,-0.4612558582251481,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100622,85,3592.27,0.0,702.1,2890.17,0.804552553121007,0.0,Enterprise,Industrial/B2B,Ground,0.2107817672913041,25,90.7150501259826,-0.1465630148257665,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100363,57,1610.6,0.0,497.42,1113.18,0.6911585744443065,0.0,SME,Industrial/B2B,Ground,0.516612747137559,1,88.68606406390035,-0.6150604173393808,0.0071,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100357,73,3129.56,0.0,611.29,2518.27,0.8046722222932298,0.0,Mid-Market,Industrial/B2B,Ground Economy,0.1989947150310966,9,92.45575548607628,-0.3296928867990457,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100365,85,3231.95,0.0,714.66,2517.29,0.778876529649283,0.0,SME,Industrial/B2B,Ground Economy,0.2934639891685745,7,80.92269882815776,-0.6370338778143418,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100367,67,3315.75,0.0,567.76,2747.99,0.8287687551835934,0.0,Mid-Market,Industrial/B2B,Ground,0.1226317323591398,28,75.52114731962955,-0.5647517673876769,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100368,77,985.21,0.0,373.7,611.51,0.6206900051765613,0.0,SME,Electronics,Ground Economy,0.4260327204779694,33,71.28820793696067,-0.6369990299647218,0.0634,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100359,71,2145.54,0.0,553.96,1591.58,0.7418085889799304,0.0,SME,Industrial/B2B,Ground Economy,0.4019447572617898,13,90.47044105838572,-0.489258146563269,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100378,74,2321.34,0.0,618.5,1702.84,0.7335590650227884,0.0,SME,Industrial/B2B,Ground Economy,0.4257189270241366,37,84.12570260292195,-0.4475843038106277,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100404,60,2236.84,0.0,483.79,1753.05,0.7837172082044311,0.0,Enterprise,Industrial/B2B,Ground Economy,0.2707752911234614,16,78.78935782243813,-0.2499726265058216,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100419,68,2553.85,0.0,541.07,2012.78,0.7881355600368072,0.0,Enterprise,Industrial/B2B,Ground Economy,0.2528152260238794,17,73.57207907525847,-0.2404456518021429,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100415,77,475.51,0.0,255.27,220.24,0.4631658640196842,0.0,SME,Health/Beauty,Ground Economy,0.2748824642760585,20,110.72011441568472,-0.5584498818843102,0.1895,Tier 2 - Monitor,0.0,0.0,0.0,0.0,0.0
A100614,58,1756.34,0.0,469.52,1286.82,0.7326713506496464,0.0,SME,Industrial/B2B,Ground,0.4166129681004106,27,85.25819253637192,-0.5050729146186698,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100617,64,2639.19,0.0,549.13,2090.06,0.7919323731902591,0.0,SME,Industrial/B2B,Ground,0.2552540571520481,25,84.17348080558963,-0.5004425282090297,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100274,74,1480.38,0.0,351.72,1128.66,0.7624123535848903,0.0,Mid-Market,Electronics,Ground Economy,0.0964964502101333,7,80.33137962869843,-0.4571951265338205,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100285,69,2507.46,0.0,534.66,1972.8,0.7867722715417195,0.0,SME,Industrial/B2B,Ground Economy,0.2523753302636384,33,79.12738951888312,-0.4753230578186551,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100170,70,3533.21,0.0,648.05,2885.16,0.8165832203576917,0.0,SME,Industrial/B2B,Ground Economy,0.1823956668426851,34,61.92052307670113,-0.6341093324666093,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100769,58,1903.5,0.0,476.23,1427.27,0.7498135014447072,0.0,Mid-Market,Industrial/B2B,Express,0.3693431988183695,7,72.97924483242299,-0.2892003992770318,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100764,65,2028.39,0.0,550.62,1477.77,0.7285433274666114,0.0,Enterprise,Industrial/B2B,Ground,0.4251854860527519,24,88.73035694436264,-0.2777418793417277,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100765,79,3333.6,0.0,627.84,2705.76,0.8116630669546437,0.0,SME,Industrial/B2B,Ground Economy,0.1684308078486528,8,86.95441455542785,-0.6431904204737655,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100757,77,3036.98,0.0,615.02,2421.96,0.7974896113902628,0.0,Enterprise,Industrial/B2B,Ground Economy,0.2296120710419125,15,77.34549162501898,-0.2347225482989129,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100754,61,2218.5,0.0,452.87,1765.6299999999999,0.7958665765156637,0.0,Mid-Market,Industrial/B2B,Ground Economy,0.2152908279233545,27,53.70059097183329,-0.4334659398680445,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100438,79,3329.46,0.0,621.22,2708.24,0.8134171907756813,0.0,Mid-Market,Industrial/B2B,Ground Economy,0.1474645737992296,22,95.04483142870092,-0.4558027751598506,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100444,62,2433.96,0.0,511.56,1922.4,0.7898239905339447,0.0,SME,Industrial/B2B,Ground Economy,0.2677587568568976,37,78.72999826382973,-0.4806599741078642,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100427,66,905.36,0.0,308.28,597.08,0.6594945656976231,0.0,Mid-Market,Electronics,Ground Economy,0.345649197844354,29,108.48175285405377,-0.387673307870388,0.0324,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100434,58,1897.58,0.0,489.56,1408.02,0.7420082420767504,0.0,SME,Industrial/B2B,Ground,0.3970698782094763,15,77.81713469612274,-0.5353748404275701,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100435,63,1968.68,0.0,548.19,1420.49,0.7215443850701994,0.0,SME,Industrial/B2B,Express,0.4467623560803905,28,87.32952101840782,-0.5478195287338925,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100588,72,2235.84,0.0,540.19,1695.65,0.7583950551023328,0.0,SME,Industrial/B2B,Ground,0.3137253316031325,38,92.89804572962392,-0.6718367120738522,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100596,77,2435.79,0.0,610.65,1825.14,0.7493010481199118,0.0,Mid-Market,Industrial/B2B,Ground Economy,0.3745793759849953,36,95.87400659508492,-0.319512045207881,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100601,64,1858.6399999999999,0.0,514.7,1343.94,0.7230770886239402,0.0,Mid-Market,Industrial/B2B,Ground,0.4313659706741299,38,84.27983943103155,-0.418225015698866,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100420,57,794.77,0.0,257.86,536.91,0.6755539338424953,0.0,Mid-Market,Electronics,Ground Economy,0.2884210513844994,24,92.6415205738138,-0.4026477135709833,0.0196,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100425,71,2449.23,0.0,540.98,1908.25,0.7791224180660861,0.0,Mid-Market,Industrial/B2B,Ground Economy,0.2909934226062748,19,88.66632401327772,-0.4661921828129494,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100213,58,1619.31,0.0,471.92,1147.39,0.7085672292519655,0.0,Mid-Market,Industrial/B2B,Ground,0.456846939376513,32,99.33588490583502,-0.3036081220532302,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100853,59,2133.28,0.0,468.66,1664.62,0.7803101327533187,0.0,Enterprise,Industrial/B2B,Ground,0.291798551806479,30,72.38246565986451,-0.2652345687466743,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100850,61,864.95,0.0,277.81,587.14,0.6788138042661425,0.0,SME,Electronics,Express,0.2962740280902598,14,79.17918256494944,-0.4398248098453106,0.0169,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100847,63,837.92,0.0,299.87,538.05,0.6421257399274394,0.0,Mid-Market,Electronics,Ground,0.3932908557437534,10,110.2234309034748,-0.2825033211743233,0.0463,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100836,82,2649.43,0.0,664.19,1985.24,0.7493083417942727,0.0,Mid-Market,Industrial/B2B,Ground,0.3810742155796194,22,51.80870316440548,-0.3662419410820221,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100066,64,2193.25,0.0,500.67,1692.58,0.7717223298757552,0.0,SME,Industrial/B2B,Express,0.3023786941038024,21,87.58076915944174,-0.7058738125464318,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100857,50,1467.26,0.0,389.43,1077.83,0.7345869171108051,0.0,Mid-Market,Industrial/B2B,Ground,0.4203476290877664,28,57.36162540887868,-0.405778484994025,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100858,70,2331.84,0.0,618.15,1713.69,0.7349089131329765,0.0,SME,Industrial/B2B,Ground Economy,0.4279315656432121,8,73.50858267496356,-0.6045551964828513,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100474,68,2338.14,0.0,594.86,1743.28,0.745584096760673,0.0,SME,Industrial/B2B,Express,0.397952942077145,1,96.57942352622813,-0.4817753179073774,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100852,63,2708.79,0.0,532.78,2176.01,0.8033143949881683,0.0,Mid-Market,Industrial/B2B,Ground,0.2244688491180191,4,58.45365631582497,-0.3818419818576918,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100184,59,2885.47,0.0,541.86,2343.61,0.8122108356697524,0.0,Mid-Market,Industrial/B2B,Ground,0.2168797931560415,37,68.20336821348711,-0.367560693660811,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100064,64,1934.79,0.0,529.24,1405.55,0.7264612696985202,0.0,Mid-Market,Industrial/B2B,Ground,0.4386142502118831,36,66.6161618896232,-0.3368561372523913,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100182,55,1808.33,0.0,434.22,1374.11,0.7598778983924394,0.0,SME,Industrial/B2B,Express,0.349891815258415,37,68.48749327330626,-0.616148162566787,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100181,59,2702.41,0.0,495.45,2206.96,0.8166636446727181,0.0,Mid-Market,Industrial/B2B,Ground Economy,0.1659265503735918,31,68.42735488706877,-0.320239624375532,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100174,67,2574.36,0.0,548.91,2025.45,0.7867780729967836,0.0,SME,Industrial/B2B,Ground Economy,0.2666204060340791,30,76.41053102589721,-0.4897162207958993,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100173,59,2088.26,0.0,460.94,1627.32,0.779270780458372,0.0,Enterprise,Industrial/B2B,Ground Economy,0.2779491656563109,31,96.0923274603965,-0.2561400846833157,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100801,60,1469.91,0.0,475.48,994.4300000000001,0.676524413059303,0.0,SME,Industrial/B2B,Ground,0.5182260300145589,37,84.35617351279039,-0.5061548055596895,0.0188,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100800,58,1509.12,0.0,480.49,1028.63,0.6816091497031384,0.0,Mid-Market,Industrial/B2B,Ground,0.5125012801735852,18,90.51136381009664,-0.4284312043895641,0.0147,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100798,57,2115.67,0.0,482.03,1633.6399999999999,0.7721620101433587,0.0,Mid-Market,Industrial/B2B,Express,0.3300169637993473,18,68.84308556084076,-0.4018250204242165,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100477,61,2206.49,0.0,473.48,1733.01,0.7854148443908652,0.0,SME,Industrial/B2B,Ground Economy,0.2533249149793144,2,79.92625695220865,-0.3902799068505593,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100462,62,916.83,0.0,282.21,634.62,0.6921893917083864,0.0,Enterprise,Electronics,Ground,0.2677761520457493,19,73.38180728464476,-0.2266154347955162,0.0062,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100471,76,2714.22,0.0,637.09,2077.13,0.7652769488103397,0.0,SME,Industrial/B2B,Ground,0.3435119943151665,29,77.54798655962425,-0.5034037235340499,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100473,67,1758.31,0.0,531.82,1226.49,0.6975391142631276,0.0,SME,Industrial/B2B,Ground,0.4815982424162048,4,68.22337036832894,-0.6317934776986949,0.002,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100156,59,1823.63,0.0,465.47,1358.16,0.7447563376342788,0.0,SME,Industrial/B2B,Ground,0.3875606633164478,4,80.1325290700622,-0.4286223671201803,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100539,75,2809.72,0.0,689.34,2120.38,0.7546588272140997,0.0,Mid-Market,Industrial/B2B,Ground Economy,0.3827109600149165,22,85.31972473018693,-0.3652525959759161,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100538,71,2471.07,0.0,577.61,1893.46,0.7662510572343154,0.0,SME,Industrial/B2B,Ground,0.337711983000503,20,87.41427478616511,-0.6290771784368588,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100535,67,1941.4,0.0,514.66,1426.74,0.7349026475739157,0.0,SME,Industrial/B2B,Ground,0.3976807698865147,6,91.47895910924235,-0.662274380966857,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100546,84,3840.5,0.0,724.83,3115.67,0.8112667621403463,0.0,SME,Industrial/B2B,Express,0.1832057722618137,31,70.76536563319115,-0.4983028963402161,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100491,72,2331.88,0.0,595.91,1735.97,0.7444508293737242,0.0,Mid-Market,Industrial/B2B,Ground,0.3868417685286009,26,94.82651746688832,-0.4227614641219401,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
